"","gameId","playId","playDescription","quarter","possessionTeam","Home","Result","kickerId","gameClock","kickLength","preSnapHomeScore","preSnapVisitorScore","scoreDifference","secondsRemain","average_temperature"
"538",2018111500,3482,"(8:27) M.Crosby 36 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",4,"GB",0,1,32386,"08:27:00",36,20,21,-1,507,52.76
"539",2018111500,391,"(10:51) M.Crosby 47 yard field goal is No Good, Wide Left, Center-H.Bradley, Holder-J.Scott.",1,"GB",0,0,32386,"10:51:00",47,0,7,-7,3351,52.76
"540",2018111800,1998,"(10:20) B.Maher 50 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",3,"DAL",0,1,40775,"10:20:00",50,6,3,3,1520,63.38
"541",2018111800,3780,"(:03) B.Maher 42 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",4,"DAL",0,1,40775,"00:03:00",42,19,19,0,3,63.38
"542",2018111800,1679,"(:34) M.Bryant 45 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher.",2,"ATL",1,1,27091,"00:34:00",45,3,3,0,1834,63.38
"543",2018111800,874,"(14:56) M.Bryant 41 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher.",2,"ATL",1,1,27091,"14:56:00",41,0,3,-3,2696,63.38
"544",2018111800,2200,"(7:16) M.Bryant 53 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher.",3,"ATL",1,1,27091,"07:16:00",53,6,6,0,1336,63.38
"545",2018111800,682,"(3:00) B.Maher 21 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",1,"DAL",0,1,40775,"03:00:00",21,0,0,0,2880,63.38
"546",2018111800,3018,"(8:28) M.Bryant 21 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher.",4,"ATL",1,1,27091,"08:28:00",21,9,19,-10,508,63.38
"547",2018111801,2227,"(:05) (Field Goal formation) J.Tucker 56 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",2,"BAL",1,1,39470,"00:05:00",56,10,7,3,1805,48.62
"548",2018111801,1887,"(1:47) (Field Goal formation) J.Tucker 28 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",2,"BAL",1,1,39470,"01:47:00",28,7,7,0,1907,48.62
"549",2018111801,3835,"(4:04) (Field Goal formation) R.Bullock 52 yard field goal is No Good, Wide Right, Center-C.Harris, Holder-K.Huber.",4,"CIN",0,0,38691,"04:04:00",52,24,21,3,244,48.62
"550",2018111801,3566,"(8:15) (Field Goal formation) J.Tucker 24 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",4,"BAL",1,1,39470,"08:15:00",24,21,21,0,495,48.62
"551",2018111802,455,"(6:02) C.Parkey 33 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",1,"CHI",1,1,41688,"06:02:00",33,0,0,0,3062,29.36
"552",2018111802,1863,"(:55) C.Parkey 41 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI",1,1,41688,"00:55:00",41,11,0,11,1855,29.36
"553",2018111802,2944,"(:11) D.Bailey 36 yard field goal is GOOD, Center-K.McDermott, Holder-M.Wile.",3,"MIN",0,1,38134,"00:11:00",36,14,0,14,911,29.36
"554",2018111802,3222,"(11:51) D.Bailey 36 yard field goal is GOOD, Center-K.McDermott, Holder-M.Wile.",4,"MIN",0,1,38134,"11:51:00",36,14,3,11,711,29.36
"555",2018111802,4213,"(2:52) C.Parkey 48 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",4,"CHI",1,1,41688,"02:52:00",48,22,14,8,172,29.36
"556",2018111803,2506,"(3:51) M.Prater 32 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",3,"DET",1,1,31446,"03:51:00",32,10,7,3,1131,70
"557",2018111803,2229,"(9:16) G.Gano 34 yard field goal is No Good, Hit Left Upright, Center-J.Jansen, Holder-M.Palardy.",3,"CAR",0,0,35102,"09:16:00",34,10,7,3,1456,70
"558",2018111803,1673,"(:42) M.Prater 54 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",1,1,31446,"00:42:00",54,7,7,0,1842,70
"559",2018111804,1236,"(11:04) A.Vinatieri 22 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",2,"IND",1,1,21213,"11:04:00",22,7,0,7,2464,43.925
"560",2018111804,2112,"(:03) R.Succop 42 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.",2,"TEN",0,1,34707,"00:03:00",42,24,0,24,1803,43.925
"561",2018111805,2440,"(7:09) A.Rosas 52 yard field goal is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",3,"NYG",1,1,43937,"07:09:00",52,21,7,14,1329,42.98
"562",2018111806,4206,"(:56) K.Fairbairn 45 yard field goal is No Good, Wide Right, Center-J.Weeks, Holder-T.Daniel.",4,"HOU",0,0,43846,"00:56:00",45,21,23,-2,56,50.3
"563",2018111806,2118,"(:36) K.Fairbairn 44 yard field goal is No Good, Wide Left, Center-J.Weeks, Holder-T.Daniel.",2,"HOU",0,0,43846,"00:36:00",44,7,17,-10,1836,50.3
"564",2018111806,3754,"(7:35) K.Fairbairn 54 yard field goal is GOOD, Center-J.Weeks, Holder-T.Daniel.",4,"HOU",0,1,43846,"07:35:00",54,21,20,1,455,50.3
"565",2018111806,3110,"(1:22) K.Fairbairn 33 yard field goal is GOOD, Center-J.Weeks, Holder-T.Daniel. Penalty on WAS-M.Nicholson, Defensive Offside, declined.",3,"HOU",0,1,43846,"01:22:00",33,14,17,-3,982,50.3
"566",2018111806,4378,"(:08) D.Hopkins 63 yard field goal is No Good, Short, Center-N.Sundberg, Holder-T.Way.",4,"WAS",1,0,40125,"00:08:00",63,21,23,-2,8,50.3
"567",2018111806,373,"(9:35) K.Fairbairn 23 yard field goal is GOOD, Center-J.Weeks, Holder-T.Daniel.",1,"HOU",0,1,43846,"09:35:00",23,0,0,0,3275,50.3
"568",2018111807,4277,"(:02) (Field Goal formation) D.Carlson 35 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.",4,"OAK",0,1,46236,"00:02:00",35,21,20,1,2,71.12
"569",2018111807,2944,"(:25) D.Carlson 21 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.",3,"OAK",0,1,46236,"00:25:00",21,14,17,-3,925,71.12
"570",2018111808,932,"(:45) M.Badgley 45 yard field goal is GOOD, Center-M.Windt, Holder-D.Jones.",1,"LAC",1,1,46342,"00:45:00",45,3,0,3,2745,68.3
"571",2018111808,3566,"(6:51) M.Badgley 30 yard field goal is GOOD, Center-M.Windt, Holder-D.Jones.",4,"LAC",1,1,46342,"06:51:00",30,19,20,-1,411,68.3
"572",2018111808,518,"(7:05) M.Badgley 46 yard field goal is GOOD, Center-M.Windt, Holder-D.Jones.",1,"LAC",1,1,46342,"07:05:00",46,0,0,0,3125,68.3
"573",2018111808,4332,"(:03) B.McManus 34 yard field goal is GOOD, Center-C.Kreiter, Holder-C.Wadman.",4,"DEN",0,1,40276,"00:03:00",34,22,20,2,3,68.3
"574",2018111809,350,"(9:16) W.Lutz 38 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",1,"NO",1,1,43689,"09:16:00",38,0,0,0,3256,70
"575",2018111810,942,"(13:15) J.Lambo 48 yard field goal is GOOD, Center-M.Overton, Holder-L.Cooke.",2,"JAX",1,1,43068,"13:15:00",48,0,0,0,2595,72.995
"576",2018111810,1181,"(8:34) J.Lambo 38 yard field goal is GOOD, Center-M.Overton, Holder-L.Cooke.",2,"JAX",1,1,43068,"08:34:00",38,3,0,3,2314,72.995
"577",2018111810,1532,"(3:41) J.Lambo 43 yard field goal is GOOD, Center-M.Overton, Holder-L.Cooke. Penalty on PIT-D.McCullers, Illegal Formation, declined.",2,"JAX",1,1,43068,"03:41:00",43,6,0,6,2021,72.995
"578",2018111900,1384,"(14:58) G.Zuerlein 23 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",2,"LA",1,1,38701,"14:58:00",23,13,7,6,2698,63.005
"579",2018111900,3575,"(2:29) G.Zuerlein 33 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",3,"LA",1,1,38701,"02:29:00",33,30,30,0,1049,63.005
"580",2018111900,1816,"(8:09) H.Butker 21 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",2,"KC",0,1,45046,"08:09:00",21,16,7,9,2289,63.005
"581",2018112200,1622,"(4:03) C.Parkey 40 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI",0,1,41688,"04:03:00",40,7,0,7,2043,70
"582",2018112200,3544,"(7:48) M.Prater 20 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",4,"DET",1,1,31446,"07:48:00",20,13,16,-3,468,70
"583",2018112201,1756,"(1:32) (Field Goal formation) B.Maher 28 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",2,"DAL",1,1,40775,"01:32:00",28,7,7,0,1892,61.025
"584",2018112201,4235,"(1:17) (Field Goal formation) D.Hopkins 31 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",4,"WAS",0,1,40125,"01:17:00",31,31,20,11,77,61.025
"585",2018112202,1245,"(9:12) W.Lutz 22 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",2,"NO",1,1,43689,"09:12:00",22,7,3,4,2352,70
"586",2018112202,791,"(2:40) M.Bryant 32 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher.",1,"ATL",0,1,27091,"02:40:00",32,7,0,7,2860,70
"587",2018112500,697,"(4:32) J.Tucker 47 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch. Penalty on OAK-N.Nelson, Defensive Offside, declined.",1,"BAL",1,1,39470,"04:32:00",47,0,7,-7,2972,60.755
"588",2018112500,1619,"(7:14) (Field Goal formation) J.Tucker 28 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",2,"BAL",1,1,39470,"07:14:00",28,10,7,3,2234,60.755
"589",2018112500,2066,"(2:38) (Field Goal formation) D.Carlson 42 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.",2,"OAK",0,1,46236,"02:38:00",42,13,7,6,1958,60.755
"590",2018112501,4454,"(3:09) S.Hauschka 22 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Schmidt.",4,"BUF",1,1,33469,"03:09:00",22,21,14,7,189,43.25
"591",2018112501,3303,"(:39) J.Lambo 42 yard field goal is No Good, Wide Left, Center-M.Overton, Holder-L.Cooke.",3,"JAX",0,0,43068,"00:39:00",42,14,14,0,939,43.25
"592",2018112502,1052,"(12:45) S.Janikowski 33 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",2,"SEA",0,1,25326,"12:45:00",33,3,0,3,2565,58.1
"593",2018112502,678,"(2:15) G.Gano 26 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.",1,"CAR",1,1,35102,"02:15:00",26,0,0,0,2835,58.1
"594",2018112502,1885,"(:01) G.Gano 25 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.",2,"CAR",1,1,35102,"00:01:00",25,10,10,0,1801,58.1
"595",2018112502,3837,"(1:45) G.Gano 52 yard field goal is No Good, Wide Right, Center-J.Jansen, Holder-M.Palardy.",4,"CAR",1,0,35102,"01:45:00",52,27,27,0,105,58.1
"596",2018112502,3996,"(:04) S.Janikowski 31 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",4,"SEA",0,1,25326,"00:04:00",31,27,27,0,4,58.1
"597",2018112502,3172,"(9:32) S.Janikowski 30 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",4,"SEA",0,1,25326,"09:32:00",30,20,17,3,572,58.1
"598",2018112504,2890,"(3:36) A.Vinatieri 48 yard field goal is No Good, Short, Center-L.Rhodes, Holder-R.Sanchez.",3,"IND",1,0,21213,"03:36:00",48,14,17,-3,1116,53.6
"599",2018112504,4217,"(:03) A.Vinatieri 32 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",4,"IND",1,1,21213,"00:03:00",32,24,24,0,3,53.6
"600",2018112504,2578,"(9:18) J.Sanders 29 yard field goal is GOOD, Center-J.Denney, Holder-M.Haack.",3,"MIA",0,1,46298,"09:18:00",29,14,14,0,1458,53.6
"601",2018112504,3518,"(8:31) A.Vinatieri 46 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",4,"IND",1,1,21213,"08:31:00",46,14,24,-10,511,53.6
"602",2018112505,2581,"(8:37) S.Gostkowski 32 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen.",3,"NE",0,1,30932,"08:37:00",32,10,10,0,1417,55.34
"603",2018112505,1782,"(2:30) S.Gostkowski 34 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen.",2,"NE",0,1,30932,"02:30:00",34,7,7,0,1950,55.34
"604",2018112505,2903,"(4:04) J.Myers 38 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",3,"NYJ",1,1,41175,"04:04:00",38,10,13,-3,1144,55.34
"605",2018112505,2132,"(:08) J.Myers 55 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",2,"NYJ",1,1,41175,"00:08:00",55,7,10,-3,1808,55.34
"606",2018112506,4031,"(:25) J.Elliott 43 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",4,"PHI",1,1,44966,"00:25:00",43,22,22,0,25,56.0525
"607",2018112506,1348,"(9:38) A.Rosas 51 yard field goal is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",2,"NYG",0,1,43937,"09:38:00",51,0,9,-9,2378,56.0525
"608",2018112506,741,"(3:15) A.Rosas 25 yard field goal is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",1,"NYG",0,1,43937,"03:15:00",25,0,6,-6,2895,56.0525
"609",2018112506,3699,"(5:52) A.Rosas 29 yard field goal is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",4,"NYG",0,1,43937,"05:52:00",29,22,19,3,352,56.0525
"610",2018112506,1538,"(5:22) J.Elliott 42 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",2,"PHI",1,1,44966,"05:22:00",42,0,12,-12,2122,56.0525
"611",2018112506,2761,"(6:51) J.Elliott 28 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",3,"PHI",1,1,44966,"06:51:00",28,11,19,-8,1311,56.0525
"612",2018112507,1685,"(3:23) C.Santos 41 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger.",2,"TB",1,1,41991,"03:23:00",41,7,6,1,2003,76.28
"613",2018112507,2643,"(11:05) R.Gould 23 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion.",3,"SF",0,1,30403,"11:05:00",23,13,6,7,1565,76.28
"614",2018112507,2216,"(:09) C.Santos 39 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger.",2,"TB",1,1,41991,"00:09:00",39,10,6,4,1809,76.28
"615",2018112508,1192,"(9:45) (Field Goal formation) P.Dawson 46 yard field goal is No Good, Wide Left, Center-A.Brewer, Holder-A.Lee.",2,"ARI",0,0,23860,"09:45:00",46,7,10,-3,2385,73.49
"616",2018112508,3438,"(3:28) (Field Goal formation) M.Badgley 31 yard field goal is GOOD, Center-M.Windt, Holder-D.Jones.",4,"LAC",1,1,46342,"03:28:00",31,42,10,32,208,73.49
"617",2018112508,595,"(4:26) (Field Goal formation) P.Dawson 30 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",1,"ARI",0,1,23860,"04:26:00",30,0,7,-7,2966,73.49
"618",2018112509,1517,"(6:34) C.Boswell 41 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",2,"PIT",0,1,41953,"06:34:00",41,3,0,3,2194,32.18
"619",2018112509,404,"(9:44) C.Boswell 48 yard field goal is BLOCKED (J.Simmons), Center-K.Canaday, Holder-J.Berry.",1,"PIT",0,0,41953,"09:44:00",NA,0,0,0,3284,32.18
"620",2018112509,679,"(6:31) B.McManus 41 yard field goal is GOOD, Center-C.Kreiter, Holder-C.Wadman.",1,"DEN",1,1,40276,"06:31:00",41,0,0,0,3091,32.18
"621",2018112510,2736,"(3:31) D.Bailey 37 yard field goal is GOOD, Center-K.McDermott, Holder-M.Wile.",3,"MIN",1,1,38134,"03:31:00",37,14,14,0,1111,70
"622",2018112510,3777,"(2:25) M.Crosby 38 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",4,"GB",0,1,32386,"02:25:00",38,24,14,10,145,70
"623",2018112510,1499,"(4:40) D.Bailey 48 yard field goal is No Good, Wide Left, Center-K.McDermott, Holder-M.Wile.",2,"MIN",1,0,38134,"04:40:00",48,14,14,0,2080,70
"624",2018112510,2116,"(:03) D.Bailey 56 yard field goal is No Good, Wide Right, Center-K.McDermott, Holder-M.Wile.",2,"MIN",1,0,38134,"00:03:00",56,14,14,0,1803,70
"625",2018112600,2438,"(8:58) K.Fairbairn 47 yard field goal is GOOD, Center-J.Weeks, Holder-T.Daniel.",3,"HOU",1,1,43846,"08:58:00",47,24,10,14,1438,44.78
"626",2018112600,2075,"(:01) K.Fairbairn 43 yard field goal is GOOD, Center-J.Weeks, Holder-T.Daniel.",2,"HOU",1,1,43846,"00:01:00",43,21,10,11,1801,44.78
"627",2018112600,216,"(11:50) R.Succop 31 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.",1,"TEN",0,1,34707,"11:50:00",31,0,0,0,3410,44.78
"628",2018112900,1873,"(:55) (Field Goal formation) B.Maher 46 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",2,"DAL",1,1,40775,"00:55:00",46,10,0,10,1855,68.09
"629",2018112900,316,"(9:27) (Field Goal formation) B.Maher 26 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",1,"DAL",1,1,40775,"09:27:00",26,0,0,0,3267,68.09
"630",2018112900,2269,"(10:03) (Field Goal formation) W.Lutz 33 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",3,"NO",0,1,43689,"10:03:00",33,13,0,13,1503,68.09
"631",2018120200,2335,"(:10) J.Tucker 41 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",2,"BAL",0,1,39470,"00:10:00",41,10,7,3,1810,71.78
"632",2018120200,2664,"(10:02) J.Tucker 21 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",3,"BAL",0,1,39470,"10:02:00",21,10,10,0,1502,71.78
"633",2018120200,3719,"(7:29) J.Tucker 47 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",4,"BAL",0,1,39470,"07:29:00",47,10,16,-6,449,71.78
"634",2018120200,3254,"(:36) J.Tucker 45 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",3,"BAL",0,1,39470,"00:36:00",45,10,13,-3,936,71.78
"635",2018120200,331,"(9:36) M.Bryant 44 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher.",1,"ATL",1,1,27091,"09:36:00",44,0,0,0,3276,71.78
"636",2018120201,4269,"(:27) B.McManus 29 yard field goal is GOOD, Center-C.Kreiter, Holder-C.Wadman.",4,"DEN",0,1,40276,"00:27:00",29,10,21,-11,27,64.715
"637",2018120201,2202,"(:16) R.Bullock 35 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",2,"CIN",1,1,38691,"00:16:00",35,0,7,-7,1816,64.715
"638",2018120202,2900,"(5:51) G.Zuerlein 48 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",3,"LA",0,1,38701,"05:51:00",48,6,13,-7,1251,70
"639",2018120202,1011,"(12:26) M.Prater 28 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",1,1,31446,"12:26:00",28,0,3,-3,2546,70
"640",2018120202,2006,"(:48) G.Zuerlein 47 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",2,"LA",0,1,38701,"00:48:00",47,3,10,-7,1848,70
"641",2018120202,730,"(3:20) G.Zuerlein 24 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",1,"LA",0,1,38701,"03:20:00",24,0,0,0,2900,70
"642",2018120202,4169,"(2:57) M.Prater 35 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",4,"DET",1,1,31446,"02:57:00",35,13,23,-10,177,70
"643",2018120202,2752,"(8:01) M.Prater 29 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",3,"DET",1,1,31446,"08:01:00",29,3,13,-10,1381,70
"644",2018120203,1977,"(:18) M.Crosby 32 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",2,"GB",1,1,32386,"00:18:00",32,7,7,0,1818,34.52
"645",2018120203,2735,"(5:22) Z.Gonzalez 44 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",3,"ARI",0,1,45037,"05:22:00",44,10,7,3,1222,34.52
"646",2018120204,2337,"(:05) K.Fairbairn 48 yard field goal is GOOD, Center-J.Weeks, Holder-T.Daniel.",2,"HOU",1,1,43846,"00:05:00",48,20,0,20,1805,78.575
"647",2018120204,1820,"(3:24) K.Fairbairn 42 yard field goal is GOOD, Center-J.Weeks, Holder-T.Daniel.",2,"HOU",1,1,43846,"03:24:00",42,17,0,17,2004,78.575
"648",2018120204,3765,"(5:50) K.Fairbairn 38 yard field goal is GOOD, Center-J.Weeks, Holder-T.Daniel.",4,"HOU",1,1,43846,"05:50:00",38,26,7,19,350,78.575
"649",2018120204,337,"(8:15) K.Fairbairn 35 yard field goal is GOOD, Center-J.Weeks, Holder-T.Daniel. Penalty on CLE-D.Kindred, Running Into the Kicker, declined.",1,"HOU",1,1,43846,"08:15:00",35,0,0,0,3195,78.575
"650",2018120205,3320,"(11:45) J.Lambo 37 yard field goal is GOOD, Center-M.Overton, Holder-L.Cooke.",4,"JAX",1,1,43068,"11:45:00",37,3,0,3,705,79.52
"651",2018120205,1877,"(2:13) J.Lambo 30 yard field goal is GOOD, Center-M.Overton, Holder-L.Cooke.",2,"JAX",1,1,43068,"02:13:00",30,0,0,0,1933,79.52
"652",2018120206,2454,"(9:06) (Field Goal formation) S.Hauschka 32 yard field goal is GOOD, Center-R.Ferguson, Holder-M.Darr.",3,"BUF",0,1,33469,"09:06:00",32,14,6,8,1446,86.81
"653",2018120207,2287,"(:01) A.Rosas 57 yard field goal is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",2,"NYG",1,1,43937,"00:01:00",57,7,14,-7,1801,51.06
"654",2018120207,4373,"(1:15) C.Parkey 21 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",4,"CHI",0,1,41688,"01:15:00",21,27,17,10,75,51.06
"655",2018120207,5010,"(6:00) A.Rosas 44 yard field goal is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",5,"NYG",1,1,43937,"06:00:00",44,27,27,0,-360,51.06
"656",2018120207,3558,"(9:29) C.Parkey 36 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",4,"CHI",0,1,41688,"09:29:00",36,24,14,10,569,51.06
"657",2018120207,4150,"(1:53) A.Rosas 37 yard field goal is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",4,"NYG",1,1,43937,"01:53:00",37,24,17,7,113,51.06
"658",2018120208,1657,"(2:45) (Field Goal formation) C.Boswell 48 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",2,"PIT",1,1,41953,"02:45:00",48,13,7,6,1965,55.34
"659",2018120208,206,"(11:24) (Field Goal formation) M.Badgley 52 yard field goal is No Good, Wide Left, Center-M.Windt, Holder-D.Jones.",1,"LAC",0,0,46342,"11:24:00",52,0,0,0,3384,55.34
"660",2018120208,4189,"(:00) (Field Goal formation) M.Badgley 29 yard field goal is GOOD, Center-M.Windt, Holder-D.Jones. Penalty on PIT-A.Burns, Defensive Offside, declined.",4,"LAC",0,1,46342,"00:00:00",29,30,30,0,0,55.34
"661",2018120209,2075,"(11:02) G.Gano 37 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.",3,"CAR",0,1,35102,"11:02:00",37,17,7,10,1562,77.96
"662",2018120209,485,"(6:44) C.Santos 35 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger.",1,"TB",1,1,41991,"06:44:00",35,7,0,7,3104,77.96
"663",2018120210,672,"(7:45) H.Butker 29 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",1,"KC",0,1,45046,"07:45:00",29,0,7,-7,3165,53.8828571428571
"664",2018120210,2550,"(11:10) D.Carlson 50 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.",3,"OAK",1,1,46236,"11:10:00",50,7,19,-12,1570,53.8828571428571
"665",2018120210,1544,"(7:07) H.Butker 50 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",2,"KC",0,1,45046,"07:07:00",50,0,10,-10,2227,53.8828571428571
"666",2018120210,4725,"(:34) D.Carlson 44 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.",4,"OAK",1,1,46236,"00:34:00",44,30,40,-10,34,53.8828571428571
"667",2018120211,3633,"(5:44) (Field Goal formation) R.Succop 33 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.",4,"TEN",1,1,34707,"05:44:00",33,16,22,-6,344,59.675
"668",2018120211,3412,"(9:33) (Field Goal formation) R.Succop 24 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.",4,"TEN",1,1,34707,"09:33:00",24,13,22,-9,573,59.675
"669",2018120211,1671,"(2:56) (Field Goal formation) J.Myers 43 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",2,"NYJ",0,1,41175,"02:56:00",43,0,13,-13,1976,59.675
"670",2018120211,1096,"(11:45) (Field Goal formation) J.Myers 34 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",2,"NYJ",0,1,41175,"11:45:00",34,0,10,-10,2505,59.675
"671",2018120211,2382,"(10:43) (Field Goal formation) J.Myers 39 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",3,"NYJ",0,1,41175,"10:43:00",39,6,16,-10,1543,59.675
"672",2018120211,366,"(9:40) (Field Goal formation) J.Myers 54 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",1,"NYJ",0,1,41175,"09:40:00",54,0,0,0,3280,59.675
"673",2018120211,2934,"(:31) (Field Goal formation) J.Myers 39 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",3,"NYJ",0,1,41175,"00:31:00",39,13,19,-6,931,59.675
"674",2018120212,558,"(5:31) D.Bailey 48 yard field goal is No Good, Wide Left, Center-K.McDermott, Holder-M.Wile.",1,"MIN",0,0,38134,"05:31:00",48,7,0,7,3031,47.54
"675",2018120212,2865,"(2:24) D.Bailey 39 yard field goal is GOOD, Center-K.McDermott, Holder-M.Wile.",3,"MIN",0,1,38134,"02:24:00",39,10,7,3,1044,47.54
"676",2018120212,2544,"(6:26) S.Gostkowski 48 yard field goal is No Good, Wide Right, Center-J.Cardona, Holder-R.Allen.",3,"NE",1,0,30932,"06:26:00",48,10,7,3,1286,47.54
"677",2018120212,1274,"(5:48) S.Gostkowski 20 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen. NE 3-Gostkowski 12th career 100-pt season, ties Akers, Hanson & Stover for 4th-most all-time.",2,"NE",1,1,30932,"05:48:00",20,7,0,7,2148,47.54
"678",2018120213,3710,"(7:53) S.Janikowski 40 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",4,"SEA",1,1,25326,"07:53:00",40,34,16,18,473,46.0657142857143
"679",2018120213,2195,"(:05) R.Gould 45 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion.",2,"SF",0,1,30403,"00:05:00",45,20,0,20,1805,46.0657142857143
